,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
182,62968,30,SB953,4,Passed,20100715,Podiatrists: liability for emergency services.,"An act to amend Section 2397 of the Business and Professions Code, relating to healing arts.",0,,20100715,"Chaptered by Secretary of State. Chapter 105, Statutes of 2010.",https://legiscan.com/CA/bill/SB953/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_953&sess=0910&house=S
183,63472,30,SB984,1,Introduced,20100208,Service of process: time.,"An act to add and repeal Section 415.11 of the Code of Civil Procedure, relating to service of process, and declaring the urgency thereof, to take effect immediately.",0,,20100802,Read second time. Amended. To third reading.,https://legiscan.com/CA/bill/SB984/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_984&sess=0910&house=S
184,63484,30,SB996,1,Introduced,20100209,Property tax: welfare exemptions: rental housing and,"An act to amend Section 214.16 of the Revenue and Taxation Code, relating to taxation.",0,,20100527,Held in committee and under submission.,https://legiscan.com/CA/bill/SB996/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_996&sess=0910&house=S
185,63523,30,SB1024,1,Introduced,20100211,Vehicles: tow trucks: illegal operation.,"An act to add Section 21100.6 to the Vehicle Code, relating to vehicles.",490,Senate Transportation and Housing,20100408,"Set for hearing April 13. Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB1024/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1024&sess=0910&house=S
186,63609,30,SB1040,4,Passed,20100927,Telecommunications universal service programs:,"An act to amend Section 281 of the Public Utilities Code, relating to telecommunications, and declaring the urgency thereof, to take effect immediately.",0,,20100927,"Chaptered by Secretary of State. Chapter 317, Statutes of 2010.",https://legiscan.com/CA/bill/SB1040/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1040&sess=0910&house=S
187,69577,30,SB1045,2,Engrossed,20100429,Donahoe Higher Education Act: textbooks: reporting,An act relating to postsecondary education.,0,,20100622,"Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB1045/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1045&sess=0910&house=S
188,69583,30,SB1051,1,Introduced,20100216,Emergency medical assistance: administration of diastat.,"An act to add and repeal Section 49414.7 of the Education Code, relating to pupil health.",0,,20100527,Held in committee and under submission.,https://legiscan.com/CA/bill/SB1051/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1051&sess=0910&house=S
189,69587,30,SB1055,4,Passed,20100924,State Chief Information Officer: fingerprints: criminal,"An act to add Section 11546.6 to the Government Code, relating to the State Chief Information Officer.",0,,20100924,"Chaptered by Secretary of State. Chapter 282, Statutes of 2010.",https://legiscan.com/CA/bill/SB1055/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1055&sess=0910&house=S
190,70341,30,SB1071,1,Introduced,20100217,Personal income tax: credit: prescription drugs:,"An act to amend Section 11165 of, and to add and repeal Section 11165.05 of, the Health and Safety Code, and to add and repeal Section 17054.8 of, and to add and repeal Part 33 (commencing with Section 70001) of Division 2 of, the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,20100616,"From committee with author's amendments. Read second time. Amended. Re-referred to Com. on HEALTH. Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB1071/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1071&sess=0910&house=S
191,70345,30,SB1075,4,Passed,20100924,Military service: benefits.,"An act to amend Sections 821 and 824 of the Military and Veterans Code, relating to military service.",0,,20100924,"Chaptered by Secretary of State. Chapter 284, Statutes of 2010.",https://legiscan.com/CA/bill/SB1075/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1075&sess=0910&house=S
192,70351,30,SB1081,1,Introduced,20100217,Retirement: military service.,"An act to amend Section 20896 of the Government Code, relating to public employees' retirement.",489,Senate Rules,20100225,To Com. on RLS.,https://legiscan.com/CA/bill/SB1081/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1081&sess=0910&house=S
193,70356,30,SB1086,1,Introduced,20100217,Franchise Tax Board: tax expenditure reporting.,"An act to add Section 19567 to the Revenue and Taxation Code, relating to the Franchise Tax Board.",0,,20100412,Hearing postponed by committee.,https://legiscan.com/CA/bill/SB1086/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1086&sess=0910&house=S
194,70357,30,SB1087,4,Passed,20100715,Identity theft: restitution.,"An act to amend Section 1202.4 of the Penal Code, relating to identity theft.",0,,20100715,"Chaptered by Secretary of State. Chapter 107, Statutes of 2010.",https://legiscan.com/CA/bill/SB1087/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1087&sess=0910&house=S
195,70359,30,SB1089,1,Introduced,20100217,Video Customer Service Act: fees.,"An act to amend Section 53088.7 of the Government Code, relating to cable television.",489,Senate Rules,20100225,To Com. on RLS.,https://legiscan.com/CA/bill/SB1089/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1089&sess=0910&house=S
196,70367,30,SB1097,1,Introduced,20100217,Gas and electric utility service: master-meter customers.,"An act to amend Sections 2791, 2792, 2793, 2794, 2795, 2796, 2797, 2798, and 2799 of the Public Utilities Code, relating to utility services.",0,,20100527,Held in committee and under submission.,https://legiscan.com/CA/bill/SB1097/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1097&sess=0910&house=S
197,70931,30,SB1162,1,Introduced,20100218,Vehicles: traffic violator schools.,"An act to amend Section 11208 of the Vehicle Code, relating to vehicles.",0,,20100420,"Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB1162/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1162&sess=0910&house=S
198,70937,30,SB1168,2,Engrossed,20100601,Los Angeles: misdemeanor criminal grand jury authority.,"An act to amend, repeal, and add Sections 937 and 939.2 of, and to add and repeal Sections 904.9 and 923.1 of, the Penal Code, relating to grand juries.",0,,20100629,"Set, first hearing. Failed passage in committee.",https://legiscan.com/CA/bill/SB1168/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1168&sess=0910&house=S
199,70952,30,SB1183,1,Introduced,20100218,Teachers: mandated reporting.,"An act to amend Section 44691 of, and to add Section 44278 to, the Education Code, relating to teachers.",0,,20100315,"Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB1183/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1183&sess=0910&house=S
200,70989,30,SB1220,4,Passed,20100929,Vehicles: emergency vehicles: fire apparatus.,"An act to amend Section 35002 of the Vehicle Code, relating to vehicles, and declaring the urgency thereof, to take effect immediately.",0,,20100929,"Chaptered by Secretary of State. Chapter 487, Statutes of 2010.",https://legiscan.com/CA/bill/SB1220/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1220&sess=0910&house=S
201,71608,30,SB1233,4,Passed,20100927,Confidential address programs.,"An act to amend Section 2166.5 of the Elections Code, and to amend Section 6206.5 of, and to repeal Sections 6211 and 6217 of, the Government Code, relating to confidential address programs.",0,,20100927,"Chaptered by Secretary of State. Chapter 326, Statutes of 2010.",https://legiscan.com/CA/bill/SB1233/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1233&sess=0910&house=S
202,71610,30,SB1235,1,Introduced,20100219,Telecommunications: mobile telephony service.,"An act to add Section 2885.7 to the Public Utilities Code, relating to telecommunications.",489,Senate Rules,20100304,To Com. on RLS.,https://legiscan.com/CA/bill/SB1235/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1235&sess=0910&house=S
203,71615,30,SB1240,5,Vetoed,20100930,Local health care districts: operation of facility by,"An act to amend Section 32126 of, and to add Section 32121.6 to, the Health and Safety Code, relating to local health care districts.",0,,20100930,In Senate. To unfinished business. (Veto),https://legiscan.com/CA/bill/SB1240/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1240&sess=0910&house=S
204,71633,30,SB1258,1,Introduced,20100219,Emergency services: property insurance surcharge.,"An act to add Sections 8587.3 and 8587.4 to the Government Code, and to add Section 16031 to the Insurance Code, relating to emergency services, and declaring the urgency thereof, to take effect immediately.",0,,20100527,Held in committee and under submission.,https://legiscan.com/CA/bill/SB1258/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1258&sess=0910&house=S
205,71649,30,SB1274,4,Passed,20100818,Electronic service of process.,"An act to amend Sections 1010.6 and 1013 of the Code of Civil Procedure, relating to service of process.",0,,20100818,"Chaptered by Secretary of State. Chapter 156, Statutes of 2010.",https://legiscan.com/CA/bill/SB1274/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1274&sess=0910&house=S
206,71656,30,SB1281,1,Introduced,20100219,Emergency medical services: defibrillators.,"An act to amend Section 1714.21 of the Civil Code, and to repeal Section 1797.196 of the Health and Safety Code, relating to emergency medical services.",0,,20100505,"Set, first hearing. Failed passage in committee. (Ayes 1. Noes 3. Page 3444.)",https://legiscan.com/CA/bill/SB1281/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1281&sess=0910&house=S
207,71661,30,SB1286,1,Introduced,20100219,Driving under the influence: transdermal alcohol,"An act to add Section 23647.5 to the Vehicle Code, relating to driving under the influence.",489,Senate Rules,20100304,To Com. on RLS.,https://legiscan.com/CA/bill/SB1286/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1286&sess=0910&house=S
208,71671,30,SB1296,4,Passed,20100929,Peace officer training: traumatic brain injury:,"An act to add Section 13515.36 to the Penal Code, relating to peace officer training.",0,,20100929,"Chaptered by Secretary of State. Chapter 490, Statutes of 2010.",https://legiscan.com/CA/bill/SB1296/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1296&sess=0910&house=S
209,71737,30,SB1362,2,Engrossed,20100601,Vehicles: automated traffic enforcement systems.,"An act to amend Sections 21455.5 and 40518 of the Vehicle Code, relating to vehicles.",0,,20100813,"Set, second hearing. Held in committee and under submission.",https://legiscan.com/CA/bill/SB1362/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1362&sess=0910&house=S
210,71750,30,SB1375,4,Passed,20100927,Telephone corporations: residential telephone service:,"An act to amend Section 2883 of the Public Utilities Code, relating to telecommunications.",0,,20100927,"Chaptered by Secretary of State. Chapter 332, Statutes of 2010.",https://legiscan.com/CA/bill/SB1375/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1375&sess=0910&house=S
211,71754,30,SB1379,1,Introduced,20100219,Health care service plans.,"An act to amend Section 1357.03 of the Health and Safety Code, relating to health care service plans.",489,Senate Rules,20100304,To Com. on RLS.,https://legiscan.com/CA/bill/SB1379/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1379&sess=0910&house=S
212,71763,30,SB1388,1,Introduced,20100219,County veteran service officers: funding.,"An act to amend Section 972.1 of the Military and Veterans Code, relating to veterans, and making an appropriation therefor.",476,Senate Budget and Fiscal Review,20100304,To Com. on B. & F.R.,https://legiscan.com/CA/bill/SB1388/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1388&sess=0910&house=S
213,71766,30,SB1391,2,Engrossed,20100603,Income taxes: business tax incentives: reporting,"An act to add Sections 17060 and 23603 to the Revenue and Taxation Code, relating to taxation.",0,,20100831,In Senate. Senate refuses to concur in Assembly amendments. (Ayes 20. Noes 17. Page 5115.),https://legiscan.com/CA/bill/SB1391/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1391&sess=0910&house=S
214,71811,30,SB1436,1,Introduced,20100219,State Chief Information Officer.,"An act to add Sections 11547.5 and 11547.7 to the Government Code, relating to state government.",489,Senate Rules,20100311,To Com. on RLS.,https://legiscan.com/CA/bill/SB1436/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1436&sess=0910&house=S
215,71842,30,SB1467,5,Vetoed,20100929,Public Utilities Commission: reporting.,"An act to amend Section 25217.5 of the Public Resources Code, and to amend Sections 394.27, 394.4, 394.7, 454.1, 1822, 2791, 2792, 2793, 2794, 2795, 2796, 2797, 2798, 2799, 2842.4, 2889.4, 2889.5, 2894, 7000, and 9607 of, to amend and renumber Sections 381.2 and 385.2 of, to add a heading as Chapter 5 (commencing with Section 8380) to Division 4.1 of, and to repeal Section 709.7 of, the Public Utilities Code, relating to public utilities.",0,,20100929,In Senate. To unfinished business. (Veto),https://legiscan.com/CA/bill/SB1467/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=sb_1467&sess=0910&house=S
216,63210,30,SCR21,4,Passed,20090529,The Joint Legislative Committee on Emergency Management.,Relative to the Joint Legislative Committee on Emergency Management.,0,,20090529,"Chaptered by Secretary of State. Res. Chapter 36, Statutes of 2009.",https://legiscan.com/CA/bill/SCR21/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_21&sess=0910&house=S
217,63221,30,SCR32,4,Passed,20090529,Emergency Medical Services Week.,Relative to emergency medical services.,0,,20090529,"Chaptered by Secretary of State. Res. Chapter 40, Statutes of 2009.",https://legiscan.com/CA/bill/SCR32/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_32&sess=0910&house=S
218,63239,30,SCR50,4,Passed,20100804,CHP Officer Raymond Carpenter Memorial Interchange.,Relative to the CHP Officer Raymond Carpenter Memorial Interchange.,0,,20100804,"Chaptered by Secretary of State. Res. Chapter 64, Statutes of 2010.",https://legiscan.com/CA/bill/SCR50/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_50&sess=0910&house=S
219,63246,30,SCR57,4,Passed,20090925,The CHP Officer David M. Romero Memorial Highway.,Relative to the CHP Officer David M. Romero Memorial Highway.,0,,20090925,"Chaptered by Secretary of State. Res. Chapter 123, Statutes of 2009.",https://legiscan.com/CA/bill/SCR57/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_57&sess=0910&house=S
220,63533,30,SCR69,4,Passed,20100804,CHP Officer Richard D. Duvall Memorial Highway.,Relative to the CHP Officer Richard D. Duvall Memorial Highway.,0,,20100804,"Chaptered by Secretary of State. Res. Chapter 65, Statutes of 2010.",https://legiscan.com/CA/bill/SCR69/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_69&sess=0910&house=S
221,70392,30,SCR75,4,Passed,20100707,Wildfires: United States Forest Service.,Relative to wildfires.,0,,20100707,"Chaptered by Secretary of State. Res. Chapter 56, Statutes of 2010.",https://legiscan.com/CA/bill/SCR75/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_75&sess=0910&house=S
222,74872,30,SCR83,4,Passed,20100907,"Memorial highways: Officer Russell M. Miller, Sr.",Relative to memorial highways.,0,,20100907,"Chaptered by Secretary of State. Res. Chapter 122, Statutes of 2010.",https://legiscan.com/CA/bill/SCR83/2009,http://www.leginfo.ca.gov/cgi-bin/postquery?bill_number=scr_83&sess=0910&house=S
